age,education,black,hispanic,married,nodegree,re74,re75,re78
19,11,0,0,0,1,7331.576171875,1033.0159912109375,10811.0498046875
24,12,0,0,0,0,18035.05078125,22654.740234375,23486.990234375
44,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
39,12,0,0,1,0,25862.3203125,24663.48046875,25564.669921875
17,10,0,0,0,1,711.21380615234375,4239.48388671875,8217.63671875
21,12,0,0,1,0,9647.4296875,13674.48046875,6971.9140625
22,15,0,0,1,0,10799.48046875,13780.1103515625,7162.541015625
34,11,0,0,0,1,11122.759765625,18798.390625,17983.9296875
55,13,1,0,1,0,11152.150390625,13515.150390625,13946.7802734375
32,12,0,0,1,0,21062.119140625,20064.150390625,22335.83984375
32,16,0,0,1,0,18936.310546875,23687.759765625,23083.5703125
20,14,0,0,0,0,683.78411865234375,562.16131591796875,9853.4814453125
19,12,0,0,1,0,2182.623046875,5268.9189453125,15823.5
28,18,0,0,0,0,0,4176.8232421875,16504.73046875
38,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
23,13,0,0,0,0,458.4684143066406,438.6289978027344,0
29,12,0,0,1,0,0,0,0
29,15,0,0,0,0,21465.73046875,17247.970703125,25564.669921875
28,12,0,0,1,0,16301.099609375,519.1934814453125,10481.509765625
26,13,0,0,0,0,875.79229736328125,10636.3095703125,12766.080078125
25,13,0,0,0,0,11996.58984375,14421.0498046875,14124.1103515625
32,15,0,0,0,0,489.81671142578125,968.56451416015625,7684.17822265625
23,13,0,0,0,0,3242.5869140625,6004.7421875,5871.0078125
33,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
44,7,0,1,1,1,24923.830078125,25243.55078125,25211.490234375
19,12,0,0,0,0,3181.84912109375,2194.93505859375,376.8203125
17,11,0,0,0,1,0,2988.048095703125,0
22,11,0,1,1,1,7627.42578125,10867.259765625,0
17,11,0,1,0,1,0,1958.613037109375,3870.166015625
43,6,1,0,1,1,5815.10400390625,0,12970.009765625
44,9,1,0,0,1,13761.8896484375,14558.900390625,17754.880859375
55,12,0,0,0,0,15587.9296875,13803.3896484375,9908.1572265625
34,14,0,1,1,0,21391.26953125,25243.55078125,19254.779296875
51,16,0,0,1,0,0,0,0
48,13,0,0,1,0,0,0,0
27,12,0,0,0,0,160.65989685058594,0,12174.990234375
37,16,0,0,0,0,23938.3203125,25243.55078125,0
28,16,0,0,0,0,16340.2900390625,14881.16015625,19690.7109375
27,14,1,0,1,0,25819.220703125,20973.630859375,25564.669921875
40,13,1,0,1,0,0,0,0
52,8,1,0,1,1,5454.59912109375,666,0
29,16,0,0,0,0,0,8794.0654296875,1362.4639892578125
28,18,0,0,0,0,203.76370239257812,0,0
19,12,0,0,0,0,4764.93701171875,5698.59716796875,236.43629455566406
36,13,0,0,1,0,21356.009765625,21439.109375,24123.890625
22,12,1,0,0,0,13677.6396484375,3831.2900390625,2522.47900390625
20,14,1,0,0,0,8767.71875,8631.14453125,6549.2841796875
54,12,0,0,1,0,24461.44921875,25243.55078125,17248.01953125
55,15,0,0,1,0,22319.970703125,25243.55078125,25564.669921875
34,14,0,0,1,0,1929.8780517578125,0,25564.669921875
26,14,1,0,0,0,1753.5439453125,2282.660888671875,18362.23046875
30,13,0,0,1,0,25862.3203125,25243.55078125,5890.2177734375
46,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
19,13,0,0,0,0,5711.26318359375,2613.87109375,5986.27001953125
18,12,0,0,0,0,4312.34619140625,5168.6611328125,2568.2890625
18,12,0,0,0,0,2270.7900390625,7624.98388671875,7812.740234375
29,12,0,0,1,0,22355.23046875,24976.7890625,25564.669921875
22,12,0,0,1,0,15072.6396484375,10664.9501953125,25564.669921875
29,14,0,0,0,0,9829.6416015625,8767.2099609375,18035.650390625
42,16,0,0,1,0,16248.2001953125,16168.400390625,25564.669921875
22,18,1,0,0,0,997.26678466796875,12850.9404296875,7500.93994140625
30,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
17,11,0,0,0,1,0,2592.386962890625,19174.98046875
31,16,0,0,1,0,17241.55078125,6445.1611328125,15216.150390625
26,14,0,0,1,0,462.3869934082031,529.93548583984375,0
55,13,0,0,1,0,13830.4599609375,12892.1103515625,1587.0780029296875
48,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
19,13,0,0,0,0,1326.4239501953125,1475.2259521484375,6117.7880859375
35,16,0,1,1,0,25862.3203125,20923.5,14254.150390625
26,14,0,0,1,0,0,0,7236.4267578125
29,12,0,0,0,0,7839.02587890625,5372.7578125,0
33,12,0,0,1,0,13614.9501953125,14419.259765625,8895.9140625
31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,12,0,0,1,0,0,0,0
35,14,0,0,1,0,25388.1796875,25073.470703125,25564.669921875
52,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
28,12,0,0,1,0,0,0,0
35,12,0,0,1,0,25215.759765625,25152.240234375,25564.669921875
49,12,0,0,1,0,0,0,0
43,14,0,0,1,0,25862.3203125,24437.900390625,23829.8203125
24,14,0,1,0,0,0,3007.741943359375,19028.689453125
20,13,1,0,0,0,1116.781982421875,420.7257995605469,8811.68359375
42,12,0,0,1,0,24580.9609375,24035.080078125,25564.669921875
40,14,0,0,1,0,23033.140625,6020.85498046875,21766.91015625
23,13,0,0,1,0,23615.0390625,18750.05078125,25564.669921875
29,12,0,0,1,0,7858.619140625,7406.56494140625,17361.810546875
32,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
21,12,1,0,0,0,8799.0673828125,5791.69384765625,15374.26953125
32,12,0,0,1,0,4862.89990234375,7617.8232421875,5928.63916015625
33,14,0,1,1,0,23327.029296875,25243.55078125,23059.919921875
23,13,0,0,0,0,10807.3203125,13013.849609375,16583.05078125
23,16,0,0,0,0,0,11472.3896484375,10521.41015625
21,14,0,0,0,0,1471.4090576171875,10321.2099609375,17205.169921875
45,18,0,0,1,0,3644.236083984375,5209.8388671875,0
27,17,0,0,0,0,677.90631103515625,0,7440.35302734375
30,17,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
35,12,0,0,1,0,25862.3203125,25243.55078125,12429.16015625
32,16,0,1,1,0,25862.3203125,4307.51611328125,17457.859375
28,12,0,0,1,0,20327.390625,19340.849609375,24122.41015625
26,13,0,0,0,0,10478.16015625,0,18629.69921875
28,12,0,0,0,0,3066.2529296875,17120.849609375,13556.66015625
27,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
23,16,0,0,0,0,5082.337890625,5959.98388671875,4382.93701171875
32,17,0,0,1,0,25689.91015625,25243.55078125,25564.669921875
43,12,0,0,1,0,24747.5,22597.44921875,12305.0302734375
17,11,0,0,0,1,197.88589477539062,4065.822998046875,14676.7802734375
19,9,0,0,0,1,952.20367431640625,1657.8389892578125,2322.986083984375
20,18,0,0,1,0,19359.51953125,21014.810546875,25564.669921875
33,13,0,0,1,0,19171.4296875,13140.9697265625,0
49,10,0,0,1,1,22043.7109375,18338.26953125,23089.48046875
55,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
39,8,0,0,1,1,21885.009765625,10161.8701171875,21531.94921875
16,9,0,0,0,1,0,0,5073.03515625
29,12,0,0,0,0,7219.89794921875,2721.2900390625,886.63592529296875
27,16,0,0,1,0,20817.2109375,23537.369140625,25564.669921875
34,12,0,0,0,0,23180.08984375,25001.849609375,25564.669921875
33,12,0,0,1,0,25862.3203125,19203,0
37,13,0,0,1,0,6626.240234375,18898.650390625,18950.369140625
27,15,0,0,0,0,0,857.56451416015625,3392.860107421875
23,13,0,0,0,0,766.07330322265625,5861.51611328125,6453.23193359375
21,9,0,0,1,1,11957.41015625,14302.8896484375,0
20,12,0,0,1,0,9416.236328125,8052.87109375,14375.3203125
47,7,0,0,0,1,24437.9296875,25162.98046875,25564.669921875
42,14,1,0,1,0,17245.470703125,0,1260.5009765625
33,14,0,1,1,0,0,0,4323.828125
27,16,0,0,1,0,9839.4384765625,20051.609375,4606.07421875
38,12,0,0,1,0,8346.4765625,0,0
49,14,1,0,1,0,2660.68408203125,7655.4189453125,9259.4345703125
30,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
45,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
52,15,0,0,1,0,4557.2548828125,6753.09716796875,1935.822021484375
50,12,0,0,1,0,14559.3095703125,11526.099609375,15931.3701171875
17,10,0,0,0,1,47.02239990234375,4320.0478515625,18003.140625
28,12,0,1,1,0,25862.3203125,1090.3060302734375,21777.259765625
22,10,0,0,0,1,3644.236083984375,3279.87109375,1491.0260009765625
28,9,0,0,0,1,15260.73046875,7900.69384765625,12999.5595703125
42,12,0,0,1,0,25862.3203125,22796.1796875,11350.419921875
16,10,0,0,0,1,0,1759.886962890625,6246.35009765625
41,11,0,0,0,1,25862.3203125,23555.26953125,24908.560546875
24,13,0,0,1,0,8554.1591796875,12329.9501953125,17406.140625
33,17,0,0,1,0,16271.7099609375,12258.33984375,9089.49609375
29,12,0,0,0,0,18854.01953125,19222.689453125,13527.1103515625
28,12,0,0,1,0,17560.91015625,16583.759765625,503.90478515625
24,16,0,0,0,0,5384.06494140625,5458.69384765625,16853.470703125
25,14,0,0,0,0,20425.359375,19335.48046875,25564.669921875
23,12,0,0,1,0,11530.2900390625,12500.0302734375,17072.1796875
36,13,0,0,1,0,0,0,0
25,15,0,1,1,0,15942.5498046875,20468.759765625,25564.669921875
20,14,0,0,0,0,0,4593.9677734375,6451.75390625
21,14,0,0,0,0,1328.383056640625,1530.7259521484375,17041.140625
45,12,0,0,1,0,25862.3203125,25243.55078125,25298.6796875
33,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
30,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
37,16,0,1,0,0,0,0,97.52995300292969
24,16,0,0,1,0,15207.830078125,15862.259765625,25564.669921875
39,12,0,0,1,0,21971.220703125,19510.939453125,25381.4296875
55,12,0,0,1,0,15752.509765625,18798.390625,13179.83984375
18,10,0,0,0,1,795.4622802734375,510.2419128417969,8111.2412109375
38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
55,12,0,0,1,0,16173.75,15153.2900390625,4632.6728515625
18,12,0,0,0,0,2110.1298828125,2535.096923828125,3116.52490234375
47,10,0,0,1,1,25862.3203125,25243.55078125,8191.0380859375
31,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
35,16,0,0,1,0,25862.3203125,25243.55078125,0
30,16,0,0,1,0,20950.439453125,25243.55078125,25564.669921875
25,16,0,0,1,0,17455.109375,19729.349609375,25564.669921875
32,15,0,0,1,0,18808.9609375,17187.099609375,6905.416015625
29,12,0,0,1,0,21403.029296875,15343.0595703125,25041.55078125
21,14,0,0,0,0,0,2871.677001953125,24899.689453125
18,12,0,0,0,0,141.06719970703125,2456.322998046875,22245.69921875
40,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
36,17,0,0,1,0,24884.650390625,25243.55078125,25564.669921875
55,12,0,0,1,0,16859.490234375,20889.48046875,15307.76953125
16,10,0,0,0,1,963.95928955078125,5122.11279296875,11032.7099609375
46,12,0,0,1,0,0,0,0
48,10,0,0,0,1,22897.94921875,12378.2900390625,1983.1090087890625
45,11,0,0,1,1,25862.3203125,25243.55078125,0
38,11,0,0,1,1,21326.619140625,23224.060546875,24212.55078125
25,12,0,0,1,0,13622.7802734375,11185.9404296875,13472.4296875
38,12,0,0,1,0,25204.009765625,24940.98046875,25378.48046875
30,12,0,0,1,0,25862.3203125,13432.7900390625,25564.669921875
35,12,0,0,1,0,25301.970703125,17267.66015625,25564.669921875
16,10,0,0,0,1,407.5274963378906,2449.160888671875,1108.2950439453125
33,14,0,0,0,0,20439.0703125,20304.05078125,25564.669921875
26,13,0,0,0,0,12361.009765625,10271.080078125,22208.75
23,12,0,0,0,0,18099.7109375,12347.849609375,20555.1796875
45,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
18,11,0,0,0,1,1794.68798828125,1324.8389892578125,4227.77587890625
40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
34,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
41,18,0,0,0,0,25862.3203125,22765.740234375,25564.669921875
36,14,0,0,0,0,0,0,2841.66796875
37,16,0,0,1,0,23799.2109375,24864,23231.33984375
16,10,0,0,0,1,0,821.75811767578125,10639.6298828125
36,16,0,0,1,0,22345.439453125,22284.150390625,25269.119140625
39,18,0,1,1,0,846.4033203125,1962.1939697265625,635.42242431640625
23,12,0,0,1,0,14390.8095703125,11051.66015625,18338.58984375
24,16,0,0,1,0,16240.3603515625,16725.189453125,25564.669921875
33,12,0,0,1,0,25862.3203125,25243.55078125,17316
42,15,0,0,1,0,25862.3203125,25243.55078125,1259.02294921875
54,12,0,0,1,0,0,0,0
22,16,0,0,1,0,4190.8720703125,9936.2900390625,23458.91015625
35,17,0,0,1,0,12946.83984375,0,12476.4501953125
20,14,0,0,1,0,8383.703125,18610.400390625,25564.669921875
29,13,0,0,0,0,8979.3203125,20685.390625,22208.75
31,12,0,0,0,0,25862.3203125,25243.55078125,18793.73046875
37,12,0,0,0,0,25352.91015625,23517.6796875,25564.669921875
26,12,0,0,0,0,16328.5302734375,10688.23046875,22560.44921875
41,14,0,0,0,0,10560.4501953125,9533.4677734375,0
32,16,0,0,1,0,25862.3203125,25243.55078125,0
20,13,0,0,0,0,2864.447998046875,4746.14501953125,846.7373046875
26,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
21,12,0,0,0,0,12312.0302734375,14993.9501953125,21809.76953125
28,12,0,0,0,0,17978.23046875,13033.5498046875,23046.619140625
24,10,0,1,1,1,6878.98583984375,18259.5,16982.029296875
39,12,0,1,1,0,19089.140625,25243.55078125,25564.669921875
16,10,0,0,0,1,0,91.30644989013672,6105.9658203125
27,10,0,0,1,1,17592.259765625,21521.470703125,23259.419921875
24,6,0,1,1,1,15966.0703125,16615.98046875,19149.859375
23,13,0,0,1,0,0,4984.2578125,0
30,14,0,0,1,0,22649.119140625,11599.5,15083.16015625
32,2,0,1,1,1,2915.388916015625,13212.580078125,12019.830078125
20,13,0,1,0,0,5591.7470703125,6837.2421875,25564.669921875
21,13,0,1,0,0,6496.92919921875,10127.849609375,14137.41015625
21,14,0,1,1,0,1553.698974609375,6706.5478515625,15780.6396484375
22,12,0,1,1,0,9243.8212890625,4563.5322265625,25564.669921875
30,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
24,12,0,0,1,0,14569.1103515625,14641.259765625,23779.580078125
53,13,0,0,1,0,25862.3203125,25243.55078125,24995.75
36,17,0,0,0,0,2433.408935546875,3073.98388671875,2914.076904296875
21,12,0,0,0,0,4913.8408203125,6654.62890625,0
38,2,0,1,0,1,19518.220703125,16272.240234375,21200.939453125
26,12,0,1,1,0,47.02239990234375,0,0
19,11,0,1,0,1,5415.4130859375,0,13583.259765625
21,14,1,0,0,0,0,0,25564.669921875
20,14,0,0,0,0,3992.986083984375,4824.9189453125,5473.4990234375
50,12,0,0,1,0,25862.3203125,25243.55078125,25168.640625
55,11,1,0,1,1,0,0,0
53,9,1,0,1,1,22956.73046875,25152.240234375,25514.4296875
42,12,0,0,1,0,19388.900390625,18798.390625,18331.19921875
26,12,0,0,0,0,4265.32421875,13891.1103515625,10527.3203125
34,15,1,0,0,0,8085.89404296875,15104.9501953125,13448.7900390625
51,12,0,0,1,0,16024.83984375,4309.30615234375,11668.1298828125
22,10,0,0,0,1,4539.62109375,9447.5322265625,25564.669921875
32,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
25,14,0,0,0,0,13095.740234375,17536.2109375,15273.7802734375
26,12,0,1,0,0,7968.337890625,5109.5810546875,4181.9658203125
51,8,0,1,1,1,17649.080078125,13570.650390625,12915.330078125
16,10,0,1,0,1,0,1287.241943359375,8123.06298828125
32,3,0,1,1,1,11775.1904296875,10826.080078125,15131.919921875
52,5,0,1,1,1,15296,17729.560546875,15662.419921875
30,12,0,1,1,0,7570.60693359375,0,13494.599609375
18,11,0,1,0,1,0,0,6527.1181640625
46,3,0,1,1,1,10254.7998046875,8267.7099609375,8321.078125
19,4,0,1,0,1,10474.240234375,11767.7900390625,3907.10888671875
28,16,0,0,0,0,19582.869140625,21251.130859375,8640.2666015625
24,12,0,0,1,0,14175.2998046875,13615.400390625,24927.76953125
38,8,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
16,9,0,0,0,1,0,0,7078.31005859375
38,12,0,0,1,0,19104.810546875,18798.390625,22898.849609375
21,12,0,0,0,0,11755.599609375,12442.740234375,15006.3095703125
26,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
28,13,0,0,1,0,25862.3203125,25243.55078125,0
54,11,0,0,1,1,25862.3203125,25243.55078125,24271.66015625
45,10,0,0,0,1,25470.470703125,23274.189453125,21131.490234375
35,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
54,5,0,1,1,1,17131.830078125,17717.029296875,17330.779296875
19,12,0,1,0,0,6226.5498046875,4525.93505859375,15465.8896484375
35,8,0,0,1,1,25862.3203125,25243.55078125,21849.669921875
35,17,0,0,1,0,25862.3203125,24459.390625,20009.900390625
34,15,0,0,1,0,18262.330078125,17258.7109375,14889.5703125
22,16,0,0,0,0,0,7843.40283203125,15261.9599609375
22,12,0,0,1,0,23060.5703125,17572.01953125,21363.490234375
26,14,0,0,1,0,7063.1572265625,12158.080078125,24431.25
41,14,0,0,1,0,23426.94921875,25241.759765625,19466.08984375
29,18,0,0,1,0,5999.27490234375,21618.150390625,23435.26953125
52,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
41,10,0,0,1,1,20819.169921875,19023.970703125,25564.669921875
28,12,0,0,1,0,17803.859375,13819.5,25111.009765625
32,17,0,0,1,0,20470.419921875,20615.560546875,24252.44921875
16,9,0,1,1,1,0,0,6821.18603515625
46,0,0,1,1,1,15413.5498046875,14881.16015625,5964.10400390625
18,12,0,0,0,0,0,1124.322998046875,21786.119140625
26,10,0,1,1,1,10983.650390625,11463.4404296875,14056.1396484375
38,6,0,1,1,1,15621.23046875,11348.849609375,5995.13720703125
45,8,0,0,1,1,25862.3203125,10527.099609375,23562.349609375
17,11,0,0,0,1,1396.95703125,3509.031982421875,2888.955078125
25,12,0,1,1,0,14161.580078125,17423.419921875,17261.3203125
42,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,12,0,1,0,0,5215.56787109375,2918.22607421875,8053.60986328125
19,12,0,1,0,0,815.05499267578125,3784.741943359375,12149.8701171875
17,11,0,1,0,1,0,1475.2259521484375,8121.5849609375
39,12,0,0,0,0,17631.439453125,17795.810546875,21490.580078125
25,12,0,0,0,0,18438.66015625,0,0
36,16,0,0,1,0,21653.8203125,23021.759765625,20441.390625
44,12,0,1,1,0,66.61506652832031,0,0
48,12,0,0,1,0,25862.3203125,20243.1796875,23037.759765625
26,14,0,0,1,0,4041.967041015625,6258.9677734375,18841.009765625
49,12,0,0,1,0,24584.880859375,25243.55078125,25564.669921875
19,10,0,0,0,1,6314.716796875,5209.8388671875,21763.9609375
36,12,0,0,1,0,0,0,0
49,12,0,0,1,0,18348.529296875,17455.650390625,16354
21,14,0,0,0,0,1032.5340576171875,1980.0970458984375,13779.7998046875
54,17,0,0,1,0,10458.5703125,11483.1298828125,14292.5703125
21,12,0,0,0,0,0,0,0
18,12,0,0,0,0,6692.85498046875,10577.23046875,17747.5
28,14,0,0,1,0,0,0,1779.1829833984375
50,12,0,0,1,0,18144.76953125,18605.029296875,25564.669921875
24,12,0,0,0,0,192.0081024169922,2404.403076171875,8294.478515625
39,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
16,9,0,0,0,1,0,597.96771240234375,2878.611083984375
37,11,0,0,1,1,15536.990234375,15935.66015625,25564.669921875
17,11,0,0,0,1,1275.4830322265625,6165.87109375,4412.4921875
23,10,0,0,0,1,1116.781982421875,1303.35498046875,2232.844970703125
21,12,0,0,1,0,11165.8603515625,13606.4501953125,20318.740234375
40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,11,0,1,1,1,8946.01171875,469.06451416015625,4776.01220703125
35,14,0,0,1,0,25862.3203125,16823.66015625,12059.73046875
42,8,0,1,1,1,11538.1201171875,2638.93505859375,25564.669921875
23,16,0,0,0,0,3804.89599609375,7342.11279296875,17765.23046875
25,16,0,0,0,0,4559.2138671875,8258.7578125,14325.080078125
22,14,0,0,0,0,2613.662109375,8190.72607421875,16142.6904296875
23,16,0,0,1,0,3089.763916015625,9535.2578125,19671.5
17,11,0,0,0,1,864.03668212890625,5669.9521484375,1579.68994140625
53,12,0,1,1,0,0,14637.6796875,21533.4296875
51,12,0,0,1,0,18597.359375,21127.599609375,21313.25
16,9,0,0,0,1,0,680.32257080078125,0
46,2,0,1,1,1,24194.990234375,25243.55078125,24602.669921875
48,8,0,0,1,1,24216.5390625,25243.55078125,25121.349609375
19,13,0,0,0,0,3420.8798828125,4153.5478515625,6250.783203125
24,12,0,0,1,0,5043.15283203125,2015.9029541015625,4292.7958984375
18,11,0,0,0,1,321.3197937011719,0,7722.59912109375
31,17,0,0,1,0,0,10.741939544677734,0
26,12,0,0,1,0,16904.55078125,9993.5810546875,25564.669921875
49,8,0,0,1,1,25862.3203125,11968.3095703125,25564.669921875
16,9,0,0,0,1,2539.2099609375,4579.64501953125,0
51,12,0,0,1,0,25862.3203125,25243.55078125,215.7480926513672
34,10,0,0,1,1,20544.869140625,2454.531982421875,17839.119140625
33,12,0,0,1,0,19808.189453125,20946.76953125,25564.669921875
28,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
47,12,0,0,1,0,18550.33984375,20590.5,25564.669921875
34,16,0,0,1,0,15411.58984375,16034.1298828125,19637.509765625
35,12,0,0,1,0,17905.740234375,23845.310546875,25564.669921875
50,9,0,0,1,1,15846.5498046875,21279.76953125,25564.669921875
36,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
47,12,0,0,1,0,18379.880859375,22285.939453125,25564.669921875
52,13,0,0,1,0,25862.3203125,16687.599609375,25564.669921875
52,12,0,0,1,0,24081.349609375,24067.310546875,25406.55078125
39,12,0,0,1,0,10027.5302734375,8665.1611328125,7557.09423828125
18,12,0,0,0,0,1236.2969970703125,5551.7900390625,2849.056884765625
51,15,0,0,1,0,18374,19817.080078125,21729.970703125
40,12,0,1,1,0,25793.75,20230.650390625,10552.4501953125
38,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
18,9,0,1,0,1,188.089599609375,662.41937255859375,1155.58203125
42,6,0,1,1,1,0,0,13705.91015625
16,8,0,0,0,1,0,0,4382.93701171875
18,12,0,0,0,0,3475.739013671875,660.6290283203125,0
25,12,0,0,0,0,1114.822998046875,10920.9697265625,10688.400390625
26,14,0,0,1,0,22237.6796875,19577.1796875,25564.669921875
27,13,0,0,1,0,462.3869934082031,12850.9404296875,25564.669921875
51,8,0,0,1,1,16504.859375,15081.6796875,24203.6796875
55,14,0,0,1,0,0,0,0
51,12,0,0,1,0,21896.76953125,22149.869140625,25564.669921875
25,16,0,0,0,0,7517.70703125,14021.8095703125,25564.669921875
50,12,0,0,1,0,23944.19921875,24509.51953125,25564.669921875
39,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,13,0,0,0,0,601.494873046875,1394.6610107421875,4975.5048828125
30,12,0,0,1,0,18742.349609375,19840.349609375,22123.0390625
